outage_id;event_id;feeder_id;asset_id;tm_id;ilce;bolge_tipi;kesinti_tipi;baslangic;bitis;sure_dk;ekip_varis_dk;etkilenen_abone;etkilenen_kritik_musteri;kayip_enerji_kWh;ariza_nedeni;onarim_aciklamasi;ihbar_kanali;sure_supheli;sure_dolduruldu;abone_dolduruldu;varlik_tipi;aciklama_tutarsiz
OMS-2021-000055;EVT-000433;MRS-F-002;MRS-F-002-T020;TM-01;Akdeniz;kentsel;PLANSIZ;2021-12-07 10:31:00;2021-12-07 11:46:06;75,1;15,4;6373;2;8774,6;EKIPMAN_YASLANMA;iletken kopmasi (eskime);SAHA_EKIBI;0;0;0;DAGITIM_TRAFOSU;1
OMS-2021-001584;EVT-013207;MRS-F-035;MRS-F-035-D0007;TM-03;Yenisehir;kentsel;PLANSIZ;2021-12-07 14:02:00;2021-12-07 14:48:42;46,7;32,7;2174;1;1861,3;AGAC_TEMASI;dal temas?;SCADA;0;0;0;DIREK;0
OMS-2021-005583;EVT-047851;MRS-F-077;MRS-F-077-D0348;TM-07;Erdemli;kirsal;PLANSIZ;2021-12-07 16:34:00;2021-12-07 22:17:30;343,5;25,2;1291;0;8130,1;DIGER;BILINMIYOR;186_CAGRI;0;0;0;DIREK;0
OMS-2021-000461;EVT-003929;MRS-F-011;MRS-F-011-D0005;TM-01;Akdeniz;kentsel;PLANSIZ;2021-12-07 17:51:00;2021-12-07 19:30:42;99,7;43,6;4903;0;8961,9;HAVA_KOSULLARI;FIRTINA;SCADA;0;0;0;DIREK;0
OMS-2021-002065;EVT-017276;MRS-F-044;MRS-F-044-D0473;TM-04;Mezitli;kirsal;PLANSIZ;2021-12-08 10:27:00;2021-12-08 13:45:18;198,3;69,9;1203;0;4373,5;EKIPMAN_YASLANMA;DIREK CURUMESI;SCADA;0;0;0;DIREK;0
OMS-2021-009349;EVT-080042;MRS-F-104;MRS-F-104-D0080;TM-11;Anamur;kirsal;PLANSIZ;2021-12-08 12:37:00;2021-12-08 15:53:45;196,75;98,8;236;0;851,3;IZOLATOR_ARIZASI;izo. delinme;SCADA;0;1;0;DIREK;0
OMS-2021-006946;EVT-059243;MRS-F-088;MRS-F-088-T002;TM-08;Silifke;kirsal;PLANSIZ;2021-12-08 13:23:00;2021-12-08 16:09:18;166,3;35,4;2058;1;6274,5;ASIRI_YUKLENME;yuklenme kaynakli;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-004009;EVT-034173;MRS-F-066;MRS-F-066-D0106;TM-05;Tarsus;kirsal;PLANSIZ;2021-12-08 15:40:00;2021-12-08 19:26:12;226,2;85,1;2403;0;9965,2;IZOLATOR_ARIZASI;izolatr kirik;186_CAGRI;0;0;0;DIREK;0
OMS-2021-009222;EVT-078893;MRS-F-103;MRS-F-103-D0128;TM-11;Anamur;kirsal;PLANSIZ;2021-12-08 20:23:00;2021-12-09 01:58:24;335,4;109,3;211;0;1297,4;AGAC_TEMASI;agc. temasi;SCADA;0;0;0;DIREK;0
OMS-2021-000014;EVT-000104;MRS-F-001;MRS-F-001-T005;TM-01;Akdeniz;kentsel;PLANSIZ;2021-12-09 06:08:00;2021-12-09 08:33:12;145,2;41,1;3034;2;8076,5;UCUNCU_SAHIS;3.sahis hasari;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-009906;EVT-084643;MRS-F-108;MRS-F-108-T019;TM-12;Mut;kirsal;PLANSIZ;2021-12-09 08:33:00;2021-12-09 14:21:18;348,3;39,2;2508;0;16014,8;KABLO_ARIZASI;kablo ariza;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-010853;EVT-092563;MRS-F-115;MRS-F-115-D0134;TM-13;Gulnar;kirsal;PLANSIZ;2021-12-09 10:33:00;2021-12-09 13:37:48;184,8;39,7;1524;1;5163,3;IZOLATOR_ARIZASI;izolator kirilmasi;SAHA_EKIBI;0;0;1;DIREK;0
OMS-2021-006947;EVT-059245;MRS-F-088;MRS-F-088-D0343;TM-08;Silifke;kirsal;PLANSIZ;2021-12-09 11:23:00;2021-12-09 13:18:12;115,2;56,6;1964;1;4148;AGAC_TEMASI;agac dali kesildi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-006949;EVT-059247;MRS-F-088;MRS-F-088-D0065;TM-08;Silifke;kirsal;PLANSIZ;2021-12-09 14:32:00;2021-12-09 18:16:54;224,9;130,1;259;0;1067,9;AGAC_TEMASI;Agac budandi hat temizlendi;SCADA;0;0;0;DIREK;0
OMS-2021-006948;EVT-059246;MRS-F-088;MRS-F-088-D0036;TM-08;Silifke;kirsal;PLANSIZ;2021-12-09 14:49:00;2021-12-09 18:12:00;203;108,9;761;0;2832,2;AGAC_TEMASI;Agac budandi hat temizlendi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-007156;EVT-060919;MRS-F-089;MRS-F-089-D0135;TM-08;Silifke;kirsal;PLANSIZ;2021-12-09 18:22:00;2021-12-09 21:20:54;178,9;69;383;0;1256,2;AGAC_TEMASI;dal temas?;SCADA;0;0;0;DIREK;0
OMS-2021-007155;EVT-060918;MRS-F-089;MRS-F-089-D0106;TM-08;Silifke;kirsal;PLANSIZ;2021-12-09 23:07:00;2021-12-10 03:04:18;237,3;43,4;1081;1;4702,9;HAVA_KOSULLARI;firtina;186_CAGRI;0;0;0;DIREK;0
OMS-2021-001535;EVT-012877;MRS-F-034;MRS-F-034-D0006;TM-03;Yenisehir;kentsel;PLANSIZ;2021-12-10 07:48:00;2021-12-10 08:44:06;56,1;8,4;552;0;567,7;HAYVAN;hayvan temasi;SCADA;0;0;0;DIREK;0
OMS-2021-004010;EVT-034176;MRS-F-066;MRS-F-066-D0042;TM-05;Tarsus;kirsal;PLANSIZ;2021-12-10 11:54:00;2021-12-10 14:22:54;148,9;66,4;2161;0;5899,2;IZOLATOR_ARIZASI;izolator kirilmasi;SCADA;0;0;0;DIREK;0
OMS-2021-004381;EVT-037577;MRS-F-068;MRS-F-068-D0024;TM-06;Camliyayla;kirsal;PLANSIZ;2021-12-10 13:37:00;2021-12-10 14:47:42;70,7;40,2;924;0;1197,7;EKIPMAN_YASLANMA;DIREK CURUMESI;SCADA;0;0;0;DIREK;0
OMS-2021-002299;EVT-019314;MRS-F-045;MRS-F-045-D0024;TM-04;Mezitli;kirsal;PLANSIZ;2021-12-11 11:08:00;2021-12-11 15:42:42;274,7;56,9;823;0;4144,8;IZOLATOR_ARIZASI;zincir izolator degisimi;SCADA;0;0;0;DIREK;0
OMS-2021-007157;EVT-060920;MRS-F-089;MRS-F-089-D0122;TM-08;Silifke;kirsal;PLANSIZ;2021-12-11 16:27:00;2021-12-11 21:25:30;298,5;70;1443;1;7896,8;HAVA_KOSULLARI;firtina;SCADA;0;0;0;DIREK;0
OMS-2021-006823;EVT-058176;MRS-F-087;MRS-F-087-D0002;TM-08;Silifke;kirsal;PLANSIZ;2021-12-11 18:27:00;2021-12-11 23:01:06;274,1;173,7;1023;1;5140,7;EKIPMAN_YASLANMA;direk curumesi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-007158;EVT-060921;MRS-F-089;MRS-F-089-T001;TM-08;Silifke;kirsal;PLANSIZ;2021-12-11 20:00:00;2021-12-12 01:46:06;346,1;68;663;0;4206,8;EKIPMAN_YASLANMA;iletken kopmasi (eskime);SCADA;0;0;0;DAGITIM_TRAFOSU;1
OMS-2021-009793;EVT-083753;MRS-F-107;MRS-F-107-D0010;TM-11;Anamur;kentsel;PLANSIZ;2021-12-12 11:14:00;2021-12-12 13:31:18;137,3;33,1;1057;0;2660,6;EKIPMAN_YASLANMA;DIREK CURUMESI;SCADA;0;0;0;DIREK;0
OMS-2021-003172;EVT-027167;MRS-F-059;MRS-F-059-D0181;TM-05;Tarsus;kirsal;PLANSIZ;2021-12-12 15:12:00;2021-12-12 17:15:00;123;41,3;2040;0;4600,2;AGAC_TEMASI;Agac budandi hat temizlendi;SCADA;0;0;0;DIREK;0
OMS-2021-008899;EVT-076059;MRS-F-101;MRS-F-101-D0022;TM-11;Anamur;kirsal;PLANSIZ;2021-12-12 23:51:00;2021-12-13 03:07:45;196,75;24,7;1276;0;4602,6;IZOLATOR_ARIZASI;izo. delinme;SCADA;0;1;0;DIREK;0
OMS-2021-002442;EVT-020658;MRS-F-046;MRS-F-046-D0006;TM-04;Mezitli;kentsel;PLANSIZ;2021-12-13 06:54:00;2021-12-13 07:57:00;63;14,4;1822;2;2104,4;AGAC_TEMASI;agac dali kesildi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-010854;EVT-092565;MRS-F-115;MRS-F-115-D0222;TM-13;Gulnar;kirsal;PLANSIZ;2021-12-13 11:38:00;2021-12-13 14:33:09;175,15;28;2921;1;9379,6;AGAC_TEMASI;dal temas?;SCADA;0;1;0;DIREK;0
OMS-2021-010329;EVT-088232;MRS-F-111;MRS-F-111-D0377;TM-12;Mut;kirsal;PLANSIZ;2021-12-13 22:54:00;2021-12-14 00:51:00;117;42;592;0;1269,8;AGAC_TEMASI;agac dali temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-002066;EVT-017283;MRS-F-044;MRS-F-044-D0369;TM-04;Mezitli;kirsal;PLANSIZ;2021-12-16 10:39:00;2021-12-16 16:23:18;344,3;157,7;1482;0;9354,6;HAVA_KOSULLARI;firtina nedeniyle iletken kopmasi;SCADA;0;0;0;DIREK;0
OMS-2021-010330;EVT-088233;MRS-F-111;MRS-F-111-D0319;TM-12;Mut;kirsal;PLANSIZ;2021-12-16 17:07:00;2021-12-16 23:25:00;378;96;981;0;6798,3;IZOLATOR_ARIZASI;izo. delinme;186_CAGRI;0;0;0;DIREK;0
OMS-2021-000399;EVT-003267;MRS-F-010;MRS-F-010-D0064;TM-01;Akdeniz;kirsal;PLANSIZ;2021-12-17 10:49:00;2021-12-17 11:45:42;56,7;14,7;771;0;801,5;AGAC_TEMASI;agc. temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-000919;EVT-007564;MRS-F-022;MRS-F-022-D0001;TM-02;Toroslar;kentsel;PLANSIZ;2021-12-17 11:28:00;2021-12-17 12:10:00;42;14,8;3014;1;2320,8;HAVA_KOSULLARI;firtina;186_CAGRI;0;0;0;DIREK;0
OMS-2021-002300;EVT-019319;MRS-F-045;MRS-F-045-D0172;TM-04;Mezitli;kirsal;PLANSIZ;2021-12-17 11:37:00;2021-12-17 12:54:12;77,2;30,8;896;0;1268,1;IZOLATOR_ARIZASI;zincir izolator degisimi;SCADA;0;0;0;DIREK;0
OMS-2021-004705;EVT-040488;MRS-F-070;MRS-F-070-D0128;TM-07;Erdemli;kirsal;PLANSIZ;2021-12-17 13:30:00;2021-12-17 15:53:30;143,5;85,4;781;1;2054,7;IZOLATOR_ARIZASI;zincir izolator degisimi;SCADA;0;0;0;DIREK;0
OMS-2021-006451;EVT-054944;MRS-F-084;MRS-F-084-D0178;TM-08;Silifke;kirsal;PLANSIZ;2021-12-17 13:31:00;2021-12-17 16:23:30;172,5;67,4;631;0;1995,5;AGAC_TEMASI;agac dali temasi;SCADA;0;0;0;DIREK;0
OMS-2021-007159;EVT-060923;MRS-F-089;MRS-F-089-T006;TM-08;Silifke;kirsal;PLANSIZ;2021-12-17 16:14:00;2021-12-17 17:17:42;63,7;36,2;1324;1;1546,2;ASIRI_YUKLENME;sigorta atmasi yuk;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-003508;EVT-030040;MRS-F-063;MRS-F-063-D0383;TM-05;Tarsus;kirsal;PLANSIZ;2021-12-17 18:03:00;2021-12-17 20:31:48;148,8;68,7;455;1;1241,2;UCUNCU_SAHIS;3.sahis hasari;SCADA;0;0;0;DIREK;0
OMS-2021-007546;EVT-064536;MRS-F-091;MRS-F-091-D0364;TM-08;Silifke;kirsal;PLANSIZ;2021-12-18 00:49:00;2021-12-18 08:12:24;443,4;209,1;1795;0;14591,6;KABLO_ARIZASI;kablo basligi patlamasi;SCADA;0;0;0;DIREK;0
OMS-2021-002301;EVT-019321;MRS-F-045;MRS-F-045-D0341;TM-04;Mezitli;kirsal;PLANSIZ;2021-12-18 13:25:00;2021-12-18 17:27:18;242,3;169,6;975;0;4331,1;HAVA_KOSULLARI;firtina;186_CAGRI;0;0;0;DIREK;0
OMS-2021-002654;EVT-022493;MRS-F-052;MRS-F-052-D0001;TM-05;Tarsus;kentsel;PLANSIZ;2021-12-18 15:14:00;2021-12-18 15:57:54;43,9;16,9;3532;1;2842,7;HAVA_KOSULLARI;ruzgar-hat sallanmasi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-001196;EVT-010098;MRS-F-028;MRS-F-028-D0011;TM-02;Toroslar;kentsel;PLANSIZ;2021-12-18 17:08:00;2021-12-18 18:46:30;98,5;29,4;7478;1;13504;HAVA_KOSULLARI;FIRTINA;SCADA;0;0;0;DIREK;0
OMS-2021-002302;EVT-019323;MRS-F-045;MRS-F-045-D0205;TM-04;Mezitli;kirsal;PLANSIZ;2021-12-19 13:49:00;2021-12-19 16:54:30;185,5;26,2;461;0;1567,8;UCUNCU_SAHIS;kazi hasari;SCADA;0;0;0;DIREK;0
OMS-2021-011532;EVT-098372;MRS-F-119;MRS-F-119-D0026;TM-13;Gulnar;kirsal;PLANSIZ;2021-12-19 15:19:00;2021-12-19 19:29:54;250,9;25,2;482;0;2217,1;IZOLATOR_ARIZASI;IZOLATOR ARIZASI;SCADA;0;0;0;DIREK;0
OMS-2021-009350;EVT-080047;MRS-F-104;MRS-F-104-D0002;TM-11;Anamur;kirsal;PLANSIZ;2021-12-19 16:06:00;2021-12-19 19:25:06;199,1;34,6;74;0;270,1;HAVA_KOSULLARI;yildirim dusmesi;SCADA;0;0;0;DIREK;0
OMS-2021-007160;EVT-060924;MRS-F-089;MRS-F-089-D0043;TM-08;Silifke;kirsal;PLANSIZ;2021-12-19 18:00:00;2021-12-19 20:35:54;155,9;23,3;1053;1;3009,6;IZOLATOR_ARIZASI;izolatr kirik;186_CAGRI;0;0;0;DIREK;0
OMS-2021-008185;EVT-069970;MRS-F-095;MRS-F-095-D0051;TM-10;Bozyazi;kirsal;PLANSIZ;2021-12-19 19:37:00;2021-12-20 00:52:24;315,4;165,8;1540;1;8904,8;HAVA_KOSULLARI;firtina nedeniyle iletken kopmasi;SCADA;0;0;0;DIREK;0
OMS-2021-900032;EVT-039077;MRS-F-069;MRS-F-069-D0162;TM-06;Camliyayla;kirsal;PLANSIZ;2021-12-20 10:11:00;2021-12-20 14:53:06;282,1;59;1491;0;7711,2;IZOLATOR_ARIZASI;zincir izolator degisimi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-011044;EVT-094242;MRS-F-116;MRS-F-116-D0005;TM-13;Gulnar;kirsal;PLANSIZ;2021-12-20 12:01:00;2021-12-20 18:11:00;370;134,7;623;0;4226;AGAC_TEMASI;AGAC TEMASI;SCADA;0;0;0;DIREK;0
OMS-2021-010072;EVT-086005;MRS-F-109;MRS-F-109-D0175;TM-12;Mut;kirsal;PLANSIZ;2021-12-20 12:03:00;2021-12-20 16:14:00;251;63,3;1435;0;6603,4;UCUNCU_SAHIS;insaat kaynakli;SCADA;0;0;0;DIREK;0
OMS-2021-000325;EVT-002722;MRS-F-009;MRS-F-009-D0014;TM-01;Akdeniz;kentsel;PLANSIZ;2021-12-20 18:35:00;2021-12-20 20:00:06;85,1;59,5;2414;1;3766,2;HAVA_KOSULLARI;kar yuku;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2021-011280;EVT-096205;MRS-F-117;MRS-F-117-D0055;TM-13;Gulnar;kirsal;PLANSIZ;2021-12-21 09:25:00;2021-12-21 11:25:42;120,7;35,1;926;1;2049,1;EKIPMAN_YASLANMA;direk curumesi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-000400;EVT-003268;MRS-F-010;MRS-F-010-D0096;TM-01;Akdeniz;kirsal;PLANSIZ;2021-12-21 12:14:00;2021-12-21 16:50:18;276,3;125,8;1481;1;7502;AGAC_TEMASI;agc. temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-007322;EVT-062595;MRS-F-090;MRS-F-090-D0248;TM-08;Silifke;kirsal;PLANSIZ;2021-12-21 16:30:00;2021-12-21 19:13:00;163;61,4;551;1;1646,6;IZOLATOR_ARIZASI;izo. delinme;SCADA;0;0;0;DIREK;0
OMS-2021-004202;EVT-035951;MRS-F-067;MRS-F-067-D0262;TM-06;Camliyayla;kirsal;PLANSIZ;2021-12-21 19:01:00;2021-12-21 22:30:24;209,4;86,9;639;0;2453,1;UCUNCU_SAHIS;insaat kaynakli;186_CAGRI;0;0;0;DIREK;0
OMS-2021-004556;EVT-039078;MRS-F-069;MRS-F-069-D0290;TM-06;Camliyayla;kirsal;PLANSIZ;2021-12-21 21:12:00;2021-12-22 00:55:30;223,5;104,1;390;0;1598;IZOLATOR_ARIZASI;izo. delinme;SCADA;0;0;0;DIREK;0
OMS-2021-005141;EVT-044077;MRS-F-073;MRS-F-073-D0001;TM-07;Erdemli;kirsal;PLANSIZ;2021-12-22 04:57:00;2021-12-22 09:46:12;289,2;51,7;1150;0;6097,3;EKIPMAN_YASLANMA;iletken kopmasi (eskime);186_CAGRI;0;0;0;DIREK;0
OMS-2021-006008;EVT-051430;MRS-F-081;MRS-F-081-D0012;TM-08;Silifke;kirsal;PLANSIZ;2021-12-22 07:34:00;2021-12-22 10:22:12;168,2;117,7;724;0;2232,6;EKIPMAN_YASLANMA;eskimis iletken degisti;186_CAGRI;0;0;0;DIREK;0
OMS-2021-008492;EVT-072547;MRS-F-098;MRS-F-098-D0259;TM-10;Bozyazi;kirsal;PLANSIZ;2021-12-22 09:27:00;2021-12-22 15:13:24;346,4;46,6;769;0;4883,7;HAVA_KOSULLARI;yildirim dusmesi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-010495;EVT-089561;MRS-F-112;MRS-F-112-D0004;TM-12;Mut;kirsal;PLANSIZ;2021-12-22 11:03:00;2021-12-22 16:29:12;326,2;149,4;1432;0;8563,8;UCUNCU_SAHIS;ARAC CARPMASI DIREK;186_CAGRI;0;0;0;DIREK;0
OMS-2021-007769;EVT-066488;MRS-F-092;MRS-F-092-D0076;TM-09;Aydincik;kirsal;PLANSIZ;2021-12-22 13:14:00;2021-12-22 16:03:12;169,2;38,5;1994;1;6185,4;EKIPMAN_YASLANMA;eskimis iletken degisti;186_CAGRI;0;0;0;DIREK;0
OMS-2021-003509;EVT-030045;MRS-F-063;MRS-F-063-D0043;TM-05;Tarsus;kirsal;PLANSIZ;2021-12-22 14:55:00;2021-12-22 20:03:30;308,5;215,9;292;0;1651,5;EKIPMAN_YASLANMA;travers korozyonu;SCADA;0;0;0;DIREK;0
OMS-2021-011533;EVT-098373;MRS-F-119;MRS-F-119-D0084;TM-13;Gulnar;kirsal;PLANSIZ;2021-12-22 16:31:00;2021-12-22 21:07:42;276,7;166,7;296;0;1501,6;HAYVAN;kus temasi;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2021-001389;EVT-011543;MRS-F-032;MRS-F-032-D0018;TM-03;Yenisehir;kentsel;PLANSIZ;2021-12-22 16:32:00;2021-12-22 17:46:54;74,9;52,4;965;0;1325,1;HAVA_KOSULLARI;firtina;SCADA;0;0;0;DIREK;0
OMS-2021-007770;EVT-066489;MRS-F-092;MRS-F-092-D0218;TM-09;Aydincik;kirsal;PLANSIZ;2021-12-22 18:13:00;2021-12-22 22:42:54;269,9;87,7;306;0;1514,1;IZOLATOR_ARIZASI;zincir izolator degisimi;SCADA;0;0;0;DIREK;0
OMS-2021-000758;EVT-006355;MRS-F-018;MRS-F-018-T002;TM-02;Toroslar;kentsel;PLANSIZ;2021-12-22 23:10:00;2021-12-23 00:54:54;104,9;57,2;1613;0;3102,1;ASIRI_YUKLENME;trafo asiri yuklenme;SCADA;0;1;0;DAGITIM_TRAFOSU;0
OMS-2021-000759;EVT-006356;MRS-F-018;MRS-F-018-T015;TM-02;Toroslar;kentsel;PLANSIZ;2021-12-23 08:12:00;2021-12-23 11:13:30;181,5;11,6;1517;0;5047,8;DIGER;neden tespit edilemedi;SAHA_EKIBI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-004382;EVT-037589;MRS-F-068;MRS-F-068-T011;TM-06;Camliyayla;kirsal;PLANSIZ;2021-12-23 20:38:00;2021-12-24 07:06:42;628,7;111,5;943;0;10869,2;ASIRI_YUKLENME;sigorta atmasi yuk;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-009907;EVT-084653;MRS-F-108;MRS-F-108-D0401;TM-12;Mut;kirsal;PLANSIZ;2021-12-23 23:32:00;2021-12-24 01:51:12;139,2;83,4;434;0;1107,6;AGAC_TEMASI;AGAC TEMASI;186_CAGRI;0;0;0;DIREK;0
OMS-2021-009351;EVT-080049;MRS-F-104;MRS-F-104-D0002;TM-11;Anamur;kirsal;PLANSIZ;2021-12-24 01:44:00;2021-12-24 03:11:00;87;45,5;662;0;1055,9;HAYVAN;hayvan temasi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-010331;EVT-088242;MRS-F-111;MRS-F-111-D0353;TM-12;Mut;kirsal;PLANSIZ;2021-12-24 03:05:00;2021-12-24 05:19:42;134,7;76;1741;0;4299,4;IZOLATOR_ARIZASI;IZOLATOR ARIZASI;SCADA;0;0;0;DIREK;0
OMS-2021-007161;EVT-060928;MRS-F-089;MRS-F-089-D0082;TM-08;Silifke;kirsal;PLANSIZ;2021-12-24 10:14:00;2021-12-24 10:53:30;39,5;27,7;1214;1;879,1;AGAC_TEMASI;dal temas?;SCADA;0;0;0;DIREK;0
OMS-2021-010496;EVT-089563;MRS-F-112;MRS-F-112-D0086;TM-12;Mut;kirsal;PLANSIZ;2021-12-24 11:13:00;2021-12-24 13:46:06;153,1;52,4;2668;1;7488,6;AGAC_TEMASI;agac dali temasi;SCADA;0;0;0;DIREK;0
OMS-2021-000760;EVT-006357;MRS-F-018;MRS-F-018-D0022;TM-02;Toroslar;kentsel;PLANSIZ;2021-12-24 16:06:00;2021-12-24 17:07:42;61,7;38,7;3704;1;4189,8;UCUNCU_SAHIS;3.sahis hasari;186_CAGRI;0;0;0;DIREK;0
OMS-2021-010332;EVT-088243;MRS-F-111;MRS-F-111-D0145;TM-12;Mut;kirsal;PLANSIZ;2021-12-24 19:02:00;2021-12-24 22:35:36;213,6;30,7;470;0;1840,5;AGAC_TEMASI;agac dali temasi;SCADA;0;0;0;DIREK;0
OMS-2021-005775;EVT-049498;MRS-F-079;MRS-F-079-D0006;TM-07;Erdemli;kentsel;PLANSIZ;2021-12-25 05:20:00;2021-12-25 06:36:00;76;28;4543;1;6329,9;AGAC_TEMASI;Agac budandi hat temizlendi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-002303;EVT-019330;MRS-F-045;MRS-F-045-D0221;TM-04;Mezitli;kirsal;PLANSIZ;2021-12-25 11:38:00;2021-12-25 13:15:42;97,7;64,8;555;0;994,1;UCUNCU_SAHIS;ARAC CARPMASI DIREK;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2021-009352;EVT-080050;MRS-F-104;MRS-F-104-D0031;TM-11;Anamur;kirsal;PLANSIZ;2021-12-25 14:54:00;2021-12-25 17:49:09;175,15;35;339;0;1088,6;AGAC_TEMASI;agac dali temasi;186_CAGRI;0;1;0;DIREK;0
OMS-2021-005584;EVT-047863;MRS-F-077;MRS-F-077-D0103;TM-07;Erdemli;kirsal;PLANSIZ;2021-12-25 15:05:00;2021-12-25 18:28:18;203,3;61,6;1424;0;5307,5;AGAC_TEMASI;Agac budandi hat temizlendi;SCADA;0;0;0;DIREK;0
OMS-2021-000132;EVT-001057;MRS-F-004;MRS-F-004-D0001;TM-01;Akdeniz;kentsel;PLANSIZ;2021-12-26 03:50:00;2021-12-26 05:45:30;115,5;36,8;3097;0;6557,9;IZOLATOR_ARIZASI;izolator kirilmasi;SCADA;0;0;0;DIREK;0
OMS-2021-007771;EVT-066491;MRS-F-092;MRS-F-092-D0128;TM-09;Aydincik;kirsal;PLANSIZ;2021-12-26 06:58:00;2021-12-26 10:03:06;185,1;54,6;1554;1;5273,5;EKIPMAN_YASLANMA;travers korozyonu;186_CAGRI;0;0;0;DIREK;0
OMS-2021-004383;EVT-037592;MRS-F-068;MRS-F-068-T011;TM-06;Camliyayla;kirsal;PLANSIZ;2021-12-26 13:38:00;2021-12-26 18:06:12;268,2;13,6;2115;0;10399,5;KABLO_ARIZASI;kablo basligi patlamasi;186_CAGRI;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-001197;EVT-010100;MRS-F-028;MRS-F-028-T038;TM-02;Toroslar;kentsel;PLANSIZ;2021-12-26 18:40:00;2021-12-26 22:25:00;225;96,4;947;0;3906,4;UCUNCU_SAHIS;kazi hasari;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-004203;EVT-035952;MRS-F-067;MRS-F-067-T007;TM-06;Camliyayla;kirsal;PLANSIZ;2021-12-26 19:32:00;2021-12-26 22:36:18;184,3;111,5;828;0;2797,7;ASIRI_YUKLENME;trafo asiri yuklenme;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-011281;EVT-096211;MRS-F-117;MRS-F-117-D0089;TM-13;Gulnar;kirsal;PLANSIZ;2021-12-26 22:50:00;2021-12-27 02:04:30;194,5;111,3;580;1;2068,2;EKIPMAN_YASLANMA;direk curumesi;186_CAGRI;0;0;0;DIREK;0
OMS-2021-006633;EVT-056484;MRS-F-085;MRS-F-085-D0137;TM-08;Silifke;kirsal;PLANSIZ;2021-12-26 23:35:00;2021-12-27 02:42:36;187,6;67,3;366;1;1258,8;IZOLATOR_ARIZASI;izolatr kirik;186_CAGRI;0;0;0;DIREK;0
OMS-2021-005142;EVT-044080;MRS-F-073;MRS-F-073-D0116;TM-07;Erdemli;kirsal;PLANSIZ;2021-12-27 08:04:00;2021-12-27 12:37:54;273,9;86,5;1516;0;7612,6;HAVA_KOSULLARI;ruzgar-hat sallanmasi;SAHA_EKIBI;0;0;0;DIREK;0
OMS-2021-006453;EVT-054953;MRS-F-084;MRS-F-084-D0054;TM-08;Silifke;kirsal;PLANSIZ;2021-12-27 12:04:00;2021-12-27 13:40:42;96,7;56,4;1666;0;2953,5;AGAC_TEMASI;AGAC TEMASI;186_CAGRI;0;0;0;DIREK;0
OMS-2021-004384;EVT-037594;MRS-F-068;MRS-F-068-T009;TM-06;Camliyayla;kirsal;PLANSIZ;2021-12-27 15:56:00;2021-12-27 19:38:36;222,6;27,8;1777;0;7251,9;ASIRI_YUKLENME;yuklenme kaynakli;SCADA;0;0;0;DAGITIM_TRAFOSU;0
OMS-2021-006452;EVT-054952;MRS-F-084;MRS-F-084-D0184;TM-08;Silifke;kirsal;PLANSIZ;2021-12-27 18:07:00;2021-12-27 19:53:48;106,8;36,6;234;0;458,2;AGAC_TEMASI;agac dali kesildi;SCADA;0;0;0;DIREK;0
OMS-2021-008351;EVT-071296;MRS-F-097;MRS-F-097-D0080;TM-10;Bozyazi;kirsal;PLANSIZ;2021-12-28 07:09:00;2021-12-28 09:16:24;127,4;89,2;2022;1;4722,7;IZOLATOR_ARIZASI;izolatr kirik;SCADA;0;0;0;DIREK;0
OMS-2021-000533;EVT-004591;MRS-F-013;MRS-F-013-D0005;TM-01;Akdeniz;kentsel;PLANSIZ;2021-12-28 10:58:00;2021-12-28 12:44:12;106,2;30,5;5090;1;9910,2;EKIPMAN_YASLANMA;eskimis iletken degisti;SCADA;0;0;0;DIREK;0
OMS-2021-000495;EVT-004260;MRS-F-012;MRS-F-012-T009;TM-01;Akdeniz;kentsel;PLANSIZ;2021-12-28 19:11:00;2021-12-28 21:07:24;116,4;53,6;818;0;1745,6;ASIRI_YUKLENME;ASIRI YUK;SCADA;0;0;0;DAGITIM_TRAFOSU;0
